employee_id,employee_name,department,designation,grade,location,manager_name,is_manager,is_fresher,total_prior_exp_years,current_tenure_years,employee_scd_version,completeness_rate,effectiveness_score,engagement_score,skill_gap_index,verified_certs,eng_sig_completion_rate,eng_sig_pass_rate,eng_sig_avg_score,eng_sig_feedback,eng_sig_speed,total_courses,completed_courses,passed_courses,avg_learning_days,avg_days_to_complete,skills,skill_categories,distinct_skill_count,ready_skill_count,certifications,cert_vendors,total_certs,verified_cert_count,completed_course_ids,completed_course_domains,is_first_time_voucher,voucher_eligibility,agent_context_text,_view_refreshed_ts
E10447,Nidhi Banerjee,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,false,false,5.04,7.08,1,0.00,0,0,100.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Python,Programming,1,0,None,None,0,0,None,None,true,Not Eligible,"Nidhi Banerjee (E10447) is a Senior Data Engineer in Data Engineering at grade P2, reporting to Amit Desai. Tenure: 7.1 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 100.00%. Verified certs: 0. Skills: Python. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10178,Nidhi Das,Cloud & Platform,Cloud Engineer,P1,Pune,Vikram Rao,false,false,2.04,3.59,1,100.00,88,73,0.00,1,100.00,100.00,88,0,4,1,1,1,433,24,Azure,Cloud & DevOps,1,1,Databricks SQL Certification,Databricks,1,1,C1031_DB,Data & BI,true,100% Free — First Timer,"Nidhi Das (E10178) is a Cloud Engineer in Cloud & Platform at grade P1, reporting to Vikram Rao. Tenure: 3.6 yrs. Completed 1/1 courses. Effectiveness score: 88.0/100. Engagement score: 73.0/100 (completion=100.00%, pass=100.00%, score=88.0, feedback=0.0, speed=4.0). Skill gap index: 0.00%. Verified certs: 1. Skills: Azure. Certifications: Databricks SQL Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10140,Nidhi Desai,Data Engineering,Trainee,P1,Chennai,Amit Desai,false,true,0.54,2.88,1,100.00,90,87.6,0.00,1,100.00,100.00,90,82,23,2,2,2,339,26,ETL,Data & Analytics,1,1,Azure Synapse Analytics Certification,Microsoft,1,1,C1161_MS,Microsoft / Office,true,100% Free — First Timer,"Nidhi Desai (E10140) is a Trainee in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 2.9 yrs. Completed 2/2 courses. Effectiveness score: 90.0/100. Engagement score: 87.6/100 (completion=100.00%, pass=100.00%, score=90.0, feedback=82.0, speed=23.0). Skill gap index: 0.00%. Verified certs: 1. Skills: ETL. Certifications: Azure Synapse Analytics Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10409,Nidhi Gupta,Enterprise Applications,Developer,P1,Pune,Rohan Joshi,false,false,2.04,5.91,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Supply Chain,Domain / Industry,1,1,None,None,0,0,None,None,true,Not Eligible,"Nidhi Gupta (E10409) is a Developer in Enterprise Applications at grade P1, reporting to Rohan Joshi. Tenure: 5.9 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Supply Chain. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10293,Nidhi Jain,Digital Engineering,Software Engineer,P1,Pune,Anjali Patel,false,false,2,4.39,1,100.00,92,78.6,0.00,1,100.00,100.00,92,0,52,1,1,1,709,24,React,Programming,1,1,Cloud Native Architecture Certificate,Coursera,1,1,C1401_CR,Core / Compliance,true,100% Free — First Timer,"Nidhi Jain (E10293) is a Software Engineer in Digital Engineering at grade P1, reporting to Anjali Patel. Tenure: 4.4 yrs. Completed 1/1 courses. Effectiveness score: 92.0/100. Engagement score: 78.6/100 (completion=100.00%, pass=100.00%, score=92.0, feedback=0.0, speed=52.0). Skill gap index: 0.00%. Verified certs: 1. Skills: React. Certifications: Cloud Native Architecture Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10332,Nidhi Joshi,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,false,false,5.01,6.58,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,ETL,Data & Analytics,1,1,None,None,0,0,None,None,true,Not Eligible,"Nidhi Joshi (E10332) is a Senior Data Engineer in Data Engineering at grade P2, reporting to Amit Desai. Tenure: 6.6 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: ETL. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10217,Nidhi Kumar,Domain Consulting,Consultant,P1,Bangalore,Meera Reddy,false,false,1.97,5.42,1,100.00,89,73.5,0.00,0,100.00,100.00,89,0,7,1,1,1,523,21,Supply Chain,Domain / Industry,1,1,Delta Lake Core Certification,Databricks,1,0,C1021_DB,Data & BI,true,100% Free — First Timer,"Nidhi Kumar (E10217) is a Consultant in Domain Consulting at grade P1, reporting to Meera Reddy. Tenure: 5.4 yrs. Completed 1/1 courses. Effectiveness score: 89.0/100. Engagement score: 73.5/100 (completion=100.00%, pass=100.00%, score=89.0, feedback=0.0, speed=7.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Supply Chain. Certifications: Delta Lake Core Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10370,Nidhi Mishra,Ai & Data Science,Trainee,P1,Chennai,Neha Singh,false,true,0.53,2.7,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Azure,Cloud & DevOps,1,1,None,None,0,0,None,None,true,Not Eligible,"Nidhi Mishra (E10370) is a Trainee in Ai & Data Science at grade P1, reporting to Neha Singh. Tenure: 2.7 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Azure. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10064,Nidhi Pillai,Ai & Data Science,Data Scientist,P1,Hyderabad,Neha Singh,false,false,1.96,6.35,1,50.00,88,53.8,0.00,2,50.00,50.00,44,90,40,4,2,2,155,25,Data Science,Data & Analytics,1,1,"Azure Data Factory Certification, Enterprise Agile Frameworks Certificate","Coursera, Microsoft",2,2,C1431_CR,Core / Compliance,true,100% Free — First Timer,"Nidhi Pillai (E10064) is a Data Scientist in Ai & Data Science at grade P1, reporting to Neha Singh. Tenure: 6.4 yrs. Completed 2/4 courses. Effectiveness score: 88.0/100. Engagement score: 53.8/100 (completion=50.00%, pass=50.00%, score=44.0, feedback=90.0, speed=40.0). Skill gap index: 0.00%. Verified certs: 2. Skills: Data Science. Certifications: Azure Data Factory Certification, Enterprise Agile Frameworks Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10485,Nidhi Sharma,Cloud & Platform,Trainee,P1,Chennai,Vikram Rao,false,true,0.54,3.25,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,React,Programming,1,1,None,None,0,0,None,None,true,Not Eligible,"Nidhi Sharma (E10485) is a Trainee in Cloud & Platform at grade P1, reporting to Vikram Rao. Tenure: 3.3 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: React. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10026,Nidhi Sharma,Digital Engineering,Software Engineer,P1,Noida,Anjali Patel,false,false,2.08,4.65,1,50.00,84,52.6,0.00,2,50.00,50.00,42,78,50,4,2,2,69,25,Java,Programming,1,1,"Cloud Native Architecture Certificate, Azure Cloud Administration Certification","Coursera, Microsoft",2,2,C1401_CR,Core / Compliance,true,100% Free — First Timer,"Nidhi Sharma (E10026) is a Software Engineer in Digital Engineering at grade P1, reporting to Anjali Patel. Tenure: 4.7 yrs. Completed 2/4 courses. Effectiveness score: 84.0/100. Engagement score: 52.6/100 (completion=50.00%, pass=50.00%, score=42.0, feedback=78.0, speed=50.0). Skill gap index: 0.00%. Verified certs: 2. Skills: Java. Certifications: Cloud Native Architecture Certificate, Azure Cloud Administration Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10255,Nidhi Verma,Bi & Analytics,Analyst,P1,Chennai,Karan Gupta,false,false,2.04,5.23,1,100.00,83,72.75,100.00,1,100.00,100.00,83,0,11.5,1,1,1,615,24,Python,Programming,1,0,Healthcare Analytics Certificate,Coursera,1,1,C1301_CR,Core / Compliance,true,100% Free — First Timer,"Nidhi Verma (E10255) is a Analyst in Bi & Analytics at grade P1, reporting to Karan Gupta. Tenure: 5.2 yrs. Completed 1/1 courses. Effectiveness score: 83.0/100. Engagement score: 72.75/100 (completion=100.00%, pass=100.00%, score=83.0, feedback=0.0, speed=11.5). Skill gap index: 100.00%. Verified certs: 1. Skills: Python. Certifications: Healthcare Analytics Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10257,Pooja Chatterjee,Ai & Data Science,Data Scientist,P1,Pune,Neha Singh,false,false,2.01,6.38,1,100.00,92,74,0.00,0,100.00,100.00,92,0,6,1,1,1,622,26,Deep Learning,Data & Analytics,1,1,Delta Lake Core Certification,Databricks,1,0,C1021_DB,Data & BI,true,100% Free — First Timer,"Pooja Chatterjee (E10257) is a Data Scientist in Ai & Data Science at grade P1, reporting to Neha Singh. Tenure: 6.4 yrs. Completed 1/1 courses. Effectiveness score: 92.0/100. Engagement score: 74.0/100 (completion=100.00%, pass=100.00%, score=92.0, feedback=0.0, speed=6.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Deep Learning. Certifications: Delta Lake Core Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10449,Pooja Das,Bi & Analytics,Analyst,P1,Chennai,Karan Gupta,false,false,2.04,5.23,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Deep Learning,Data & Analytics,1,1,None,None,0,0,None,None,true,Not Eligible,"Pooja Das (E10449) is a Analyst in Bi & Analytics at grade P1, reporting to Karan Gupta. Tenure: 5.2 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Deep Learning. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10372,Pooja Dubey,Cloud & Platform,Cloud Engineer,P1,Pune,Vikram Rao,false,false,2.04,3.93,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Full Stack,Programming,1,1,None,None,0,0,None,None,true,Not Eligible,"Pooja Dubey (E10372) is a Cloud Engineer in Cloud & Platform at grade P1, reporting to Vikram Rao. Tenure: 3.9 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Full Stack. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10219,Pooja Gupta,Data Engineering,Data Engineer,P1,Chennai,Amit Desai,false,false,2.04,4.16,1,100.00,83,73.7,0.00,1,100.00,100.00,83,0,21,1,1,1,528,19,ETL,Data & Analytics,1,1,Azure Data Fundamentals DP-900,Microsoft,1,1,C1151_MS,Microsoft / Office,true,100% Free — First Timer,"Pooja Gupta (E10219) is a Data Engineer in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 4.2 yrs. Completed 1/1 courses. Effectiveness score: 83.0/100. Engagement score: 73.7/100 (completion=100.00%, pass=100.00%, score=83.0, feedback=0.0, speed=21.0). Skill gap index: 0.00%. Verified certs: 1. Skills: ETL. Certifications: Azure Data Fundamentals DP-900. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10142,Pooja Iyer,Bi & Analytics,Senior Analyst,P2,Pune,Karan Gupta,false,false,5.04,8.07,1,100.00,88,89.05,0.00,1,100.00,100.00,88,84,38.5,2,2,2,344,26,Tableau,Visualization & BI,1,1,Azure Cloud Administration Certification,Microsoft,1,1,C1201_MS,Microsoft / Office,true,100% Free — First Timer,"Pooja Iyer (E10142) is a Senior Analyst in Bi & Analytics at grade P2, reporting to Karan Gupta. Tenure: 8.1 yrs. Completed 2/2 courses. Effectiveness score: 88.0/100. Engagement score: 89.05/100 (completion=100.00%, pass=100.00%, score=88.0, feedback=84.0, speed=38.5). Skill gap index: 0.00%. Verified certs: 1. Skills: Tableau. Certifications: Azure Cloud Administration Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10295,Pooja Mehta,Enterprise Applications,Contractor,P1,Bangalore,Rohan Joshi,false,false,2.04,4.52,1,100.00,85,73.15,0.00,1,100.00,100.00,85,0,11.5,1,1,1,712,24,Power Apps,Visualization & BI,1,1,Healthcare Analytics Certificate,Coursera,1,1,C1301_CR,Core / Compliance,true,100% Free — First Timer,"Pooja Mehta (E10295) is a Contractor in Enterprise Applications at grade P1, reporting to Rohan Joshi. Tenure: 4.5 yrs. Completed 1/1 courses. Effectiveness score: 85.0/100. Engagement score: 73.15/100 (completion=100.00%, pass=100.00%, score=85.0, feedback=0.0, speed=11.5). Skill gap index: 0.00%. Verified certs: 1. Skills: Power Apps. Certifications: Healthcare Analytics Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10334,Pooja Nair,Data Engineering,Trainee,P1,Chennai,Amit Desai,false,true,0.53,2.73,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Tableau,Visualization & BI,1,1,None,None,0,0,None,None,true,Not Eligible,"Pooja Nair (E10334) is a Trainee in Data Engineering at grade P1, reporting to Amit Desai. Tenure: 2.7 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Tableau. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10180,Pooja Pandey,Digital Engineering,Lead Engineer,P2,Bangalore,Anjali Patel,false,false,5,7.77,1,100.00,77,72.7,0.00,1,100.00,100.00,77,0,23,1,1,1,440,26,Full Stack,Programming,1,1,Azure Synapse Analytics Certification,Microsoft,1,1,C1161_MS,Microsoft / Office,true,100% Free — First Timer,"Pooja Pandey (E10180) is a Lead Engineer in Digital Engineering at grade P2, reporting to Anjali Patel. Tenure: 7.8 yrs. Completed 1/1 courses. Effectiveness score: 77.0/100. Engagement score: 72.7/100 (completion=100.00%, pass=100.00%, score=77.0, feedback=0.0, speed=23.0). Skill gap index: 0.00%. Verified certs: 1. Skills: Full Stack. Certifications: Azure Synapse Analytics Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10487,Pooja Patel,Digital Engineering,Software Engineer,P1,Pune,Anjali Patel,false,false,2,4.39,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,Power Apps,Visualization & BI,1,1,None,None,0,0,None,None,true,Not Eligible,"Pooja Patel (E10487) is a Software Engineer in Digital Engineering at grade P1, reporting to Anjali Patel. Tenure: 4.4 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: Power Apps. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10028,Pooja Patel,Digital Engineering,Trainee,P1,Pune,Anjali Patel,false,true,0.5,2.94,1,50.00,79,51.65,100.00,2,50.00,50.00,39.5,80,42.5,4,2,2,74,26,None,None,0,0,"Enterprise Agile Frameworks Certificate, Cybersecurity Advanced Certificate",Coursera,2,2,C1421_CR,Core / Compliance,true,100% Free — First Timer,"Pooja Patel (E10028) is a Trainee in Digital Engineering at grade P1, reporting to Anjali Patel. Tenure: 2.9 yrs. Completed 2/4 courses. Effectiveness score: 79.0/100. Engagement score: 51.65/100 (completion=50.00%, pass=50.00%, score=39.5, feedback=80.0, speed=42.5). Skill gap index: 100.00%. Verified certs: 2. Skills: None. Certifications: Enterprise Agile Frameworks Certificate, Cybersecurity Advanced Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10411,Pooja Rao,Domain Consulting,Consultant,P1,Bangalore,Meera Reddy,false,false,2.04,5.09,1,0.00,0,0,0.00,0,0.00,0.00,0,0,0,0,0,0,0,0,ETL,Data & Analytics,1,1,None,None,0,0,None,None,true,Not Eligible,"Pooja Rao (E10411) is a Consultant in Domain Consulting at grade P1, reporting to Meera Reddy. Tenure: 5.1 yrs. Completed 0/0 courses. Effectiveness score: 0.0/100. Engagement score: 0.0/100 (completion=0.00%, pass=0.00%, score=0.0, feedback=0.0, speed=0.0). Skill gap index: 0.00%. Verified certs: 0. Skills: ETL. Certifications: None. First-time voucher applicant: true. Voucher eligibility: Not Eligible.",2026-06-10T12:52:39.922Z
E10104,Pooja Shah,Domain Consulting,Senior Consultant,P2,Chennai,Meera Reddy,false,false,5.04,9.12,1,100.00,90,91.8,0.00,1,100.00,100.00,90,92,50,2,2,2,253,20,Supply Chain,Domain / Industry,1,1,Enterprise Agile Frameworks Certificate,Coursera,1,1,C1431_CR,Core / Compliance,true,100% Free — First Timer,"Pooja Shah (E10104) is a Senior Consultant in Domain Consulting at grade P2, reporting to Meera Reddy. Tenure: 9.1 yrs. Completed 2/2 courses. Effectiveness score: 90.0/100. Engagement score: 91.8/100 (completion=100.00%, pass=100.00%, score=90.0, feedback=92.0, speed=50.0). Skill gap index: 0.00%. Verified certs: 1. Skills: Supply Chain. Certifications: Enterprise Agile Frameworks Certificate. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10066,Pooja Yadav,Cloud & Platform,Cloud Engineer,P1,Mumbai,Vikram Rao,false,false,2.07,4.82,1,50.00,77,49.2,0.00,2,50.00,50.00,38.5,90,5,4,2,2,161,25,Azure,Cloud & DevOps,1,1,"Databricks Lakehouse Fundamentals Certification, Azure Cloud Administration Certification","Microsoft, Databricks",2,2,C1001_DB,Data & BI,true,100% Free — First Timer,"Pooja Yadav (E10066) is a Cloud Engineer in Cloud & Platform at grade P1, reporting to Vikram Rao. Tenure: 4.8 yrs. Completed 2/4 courses. Effectiveness score: 77.0/100. Engagement score: 49.2/100 (completion=50.00%, pass=50.00%, score=38.5, feedback=90.0, speed=5.0). Skill gap index: 0.00%. Verified certs: 2. Skills: Azure. Certifications: Databricks Lakehouse Fundamentals Certification, Azure Cloud Administration Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
E10156,Priya Agarwal,Data Engineering,Senior Data Engineer,P2,Bangalore,Amit Desai,false,false,4.97,7.41,1,100.00,77,84.1,0.00,1,100.00,100.00,77,88,5,2,2,2,383,26,PySpark,Data & Analytics,1,1,Databricks Lakehouse Fundamentals Certification,Databricks,1,1,C1001_DB,Data & BI,true,100% Free — First Timer,"Priya Agarwal (E10156) is a Senior Data Engineer in Data Engineering at grade P2, reporting to Amit Desai. Tenure: 7.4 yrs. Completed 2/2 courses. Effectiveness score: 77.0/100. Engagement score: 84.1/100 (completion=100.00%, pass=100.00%, score=77.0, feedback=88.0, speed=5.0). Skill gap index: 0.00%. Verified certs: 1. Skills: PySpark. Certifications: Databricks Lakehouse Fundamentals Certification. First-time voucher applicant: true. Voucher eligibility: 100% Free — First Timer.",2026-06-10T12:52:39.922Z
